year,pollutant,season,emission_Gg,baseline,emission_index
2017,BC,Spring,2.486848658775112,1.944419644268937,127.89670512252601
2018,BC,Annual,3.4914439060803533,3.8851986412311965,89.86526117423782
2018,BC,Autumn,1.2232172547431102,1.5647903637589522,78.17131822084382
2018,BC,Spring,1.8596675150780024,1.944419644268937,95.64126347721611
2019,BC,Annual,4.716349300182644,3.8851986412311965,121.39274553766602
2019,BC,Autumn,1.1609758023976986,1.5647903637589522,74.19369580017052
2019,BC,Spring,2.104734179209591,1.944419644268937,108.24485266918443
2020,BC,Annual,3.0442763068467498,3.8851986412311965,78.3557441449644
2020,BC,Autumn,0.7006212070091475,1.5647903637589522,44.77412586604314
2020,BC,Spring,2.062600118388932,1.944419644268937,106.07793047495304
2021,BC,Annual,2.366976175224776,3.8851986412311965,60.922912669265614
2021,BC,Autumn,0.609149926913592,1.5647903637589522,38.92853260230253
2021,BC,Spring,1.5360298555691645,1.944419644268937,78.9968286988111
2022,BC,Annual,3.398201665053306,3.8851986412311965,87.46532619954885
2022,BC,Autumn,1.7453929659007563,1.5647903637589522,111.54164841020359
2022,BC,Spring,1.4950206173037957,1.944419644268937,76.88775525953368
2023,BC,Annual,2.7906040997146917,3.8851986412311965,71.82654884359698
2023,BC,Autumn,1.1089568084535433,1.5647903637589522,70.86935311830513
2023,BC,Spring,1.4848423957307975,1.944419644268937,76.36429718796987
2024,BC,Annual,4.03826738660178,3.8851986412311965,103.93979200306929
2024,BC,Autumn,1.250862702967937,1.5647903637589522,79.93803719260542
2024,BC,Spring,2.318097447616539,1.944419644268937,119.21796071383024
2003,CO,Annual,3204.3220647019843,675.3999807247859,474.4332478753345
2003,CO,Autumn,158.88393539081645,278.85713202503956,56.97682330626197
2003,CO,Spring,2938.346265011546,337.28316107221525,871.1808367991489
2004,CO,Annual,1311.9937833286494,675.3999807247859,194.2543412454234
2004,CO,Autumn,1218.5966156519528,278.85713202503956,436.99675414524836
2004,CO,Spring,63.662194780917446,337.28316107221525,18.8749994451359
2005,CO,Annual,387.3702077985644,675.3999807247859,57.3541929010524
2005,CO,Autumn,226.1684908875838,278.85713202503956,81.10550705487259
2005,CO,Spring,134.13121598721042,337.28316107221525,39.768132971954614
2006,CO,Annual,803.0566865175418,675.3999807247859,118.90090456558274
2006,CO,Autumn,80.3417500214129,278.85713202503956,28.81107950798215
2006,CO,Spring,649.9937927952992,337.28316107221525,192.71456977839753
2007,CO,Annual,308.8031600731846,675.3999807247859,45.72152337668139
2007,CO,Autumn,139.57387684095403,278.85713202503956,50.052109417958576
2007,CO,Spring,81.96049089178712,337.28316107221525,24.30020242671963
2008,CO,Annual,664.935719161829,675.3999807247859,98.45065711258572
2008,CO,Autumn,200.13819719917808,278.85713202503956,71.77087268515943
2008,CO,Spring,392.90006399732664,337.28316107221525,116.48967672987484
2009,CO,Annual,601.733256706877,675.3999807247859,89.09287442696466
2009,CO,Autumn,296.1106688381225,278.85713202503956,106.18723167945858
2009,CO,Spring,256.5678824113143,337.28316107221525,76.06898654403352
2010,CO,Annual,554.754645321645,675.3999807247859,82.13720182910372
2010,CO,Autumn,361.4008389191552,278.85713202503956,129.60071571226794
2010,CO,Spring,129.99309782303368,337.28316107221525,38.5412356222554
2011,CO,Annual,567.7843398989286,675.3999807247859,84.06638378781523
2011,CO,Autumn,416.1858134254349,278.85713202503956,149.24696757910573
2011,CO,Spring,99.25268667835158,337.28316107221525,29.427109957944424
2012,CO,Annual,502.54999188002836,675.3999807247859,74.4077592866869
2012,CO,Autumn,49.997220502680555,278.85713202503956,17.929331819345805
2012,CO,Spring,379.02617193383554,337.28316107221525,112.37625107904002
2013,CO,Annual,396.9935349011805,675.3999807247859,58.77902668507014
2013,CO,Autumn,242.02466493409528,278.85713202503956,86.79163526373894
2013,CO,Spring,131.90674811183956,337.28316107221525,39.108607643652036
2014,CO,Annual,573.6923393007197,675.3999807247859,84.94112461849323
2014,CO,Autumn,325.40407350905184,278.85713202503956,116.69203909040873
2014,CO,Spring,180.88000447167846,337.28316107221525,53.62853096391328
2015,CO,Annual,1030.9341313151708,675.3999807247859,152.64053312658578
2015,CO,Autumn,476.9471988835279,278.85713202503956,171.03639968609485
2015,CO,Spring,488.10286348095025,337.28316107221525,144.71604865457343
2016,CO,Annual,706.775540021499,675.3999807247859,104.6454782635681
2016,CO,Autumn,232.1725190920926,278.85713202503956,83.25859102332196
2016,CO,Spring,397.36648508033386,337.28316107221525,117.81391155642491
2017,CO,Annual,841.4543469301166,675.3999807247859,124.58607801959577
2017,CO,Autumn,346.59711522878905,278.85713202503956,124.29200311708968
2017,CO,Spring,446.4166933546536,337.28316107221525,132.3566501023963
2018,CO,Annual,601.6232946249838,675.3999807247859,89.07659339571926
2018,CO,Autumn,213.54400827802422,278.85713202503956,76.5782846317337
2018,CO,Spring,319.1967257603018,337.28316107221525,94.63761094552805
2019,CO,Annual,806.2420992143051,675.3999807247859,119.3725380846339
2019,CO,Autumn,194.95645359428227,278.85713202503956,69.91266537761582
2019,CO,Spring,356.8280591172336,337.28316107221525,105.79480398098902
2020,CO,Annual,534.4541500574944,675.3999807247859,79.13150211878308
2020,CO,Autumn,115.80066084279146,278.85713202503956,41.52687793991703
2020,CO,Spring,371.0002114661382,337.28316107221525,109.9966598648854
2021,CO,Annual,428.3277478715347,675.3999807247859,63.41838319448681
2021,CO,Autumn,107.47193379151287,278.85713202503956,38.540141688706235
2021,CO,Spring,283.89711007550636,337.28316107221525,84.1717413857852
2022,CO,Annual,599.7997309818668,675.3999807247859,88.80659580982059
2022,CO,Autumn,304.9071112924604,278.85713202503956,109.34169374770795
2022,CO,Spring,268.85897825675124,337.28316107221525,79.71313403315328
2023,CO,Annual,497.37906407049917,675.3999807247859,73.64214958027556
2023,CO,Autumn,190.45534447781242,278.85713202503956,68.29853807027993
2023,CO,Spring,275.4128540032188,337.28316107221525,81.65627158132882
2024,CO,Annual,738.6832598703421,675.3999807247859,109.36974843819888
2024,CO,Autumn,232.9497679152189,278.85713202503956,83.53731755883565
2024,CO,Spring,431.6663662944847,337.28316107221525,127.9833730572933
2003,NOx,Annual,103.30906795326749,20.347470982142998,507.72436556824107
2003,NOx,Autumn,5.12971900902386,8.377936464793914,61.228907984444156
2003,NOx,Spring,94.71286450318034,10.10141803497181,937.6194923849091
2004,NOx,Annual,42.85944176741317,20.347470982142998,210.63768467848783
2004,NOx,Autumn,39.92764943268017,8.377936464793914,476.58095284519845
2004,NOx,Spring,1.977634199660082,10.10141803497181,19.577787918620686
2005,NOx,Annual,12.400391412720083,20.347470982142998,60.94315811337293
2005,NOx,Autumn,7.249767154407493,8.377936464793914,86.53404313666907
2005,NOx,Spring,4.282995538963095,10.10141803497181,42.39994349441898
2006,NOx,Annual,25.850274045095414,20.347470982142998,127.04416223412578
2006,NOx,Autumn,2.5634330495292557,8.377936464793914,30.597427663738113
2006,NOx,Spring,20.91192414707316,10.10141803497181,207.01968847021902
2007,NOx,Annual,9.881566644683952,20.347470982142998,48.56410240543429
2007,NOx,Autumn,4.462185287148568,8.377936464793914,53.26114975805479
2007,NOx,Spring,2.5738325396594424,10.10141803497181,25.479913124559893
2008,NOx,Annual,21.2430967628112,20.347470982142998,104.4016565078491
2008,NOx,Autumn,6.415696775160077,8.377936464793914,76.57848447670096
2008,NOx,Spring,12.493430059595662,10.10141803497181,123.6799627175367
2009,NOx,Annual,19.17561788180252,20.347470982142998,94.24079237479242
2009,NOx,Autumn,9.544181367672737,8.377936464793914,113.9204314544478
2009,NOx,Spring,7.995391468755899,10.10141803497181,79.15117898373573
2010,NOx,Annual,17.76759438370182,20.347470982142998,87.32089800887154
2010,NOx,Autumn,11.6760860084263,8.377936464793914,139.36708708035678
2010,NOx,Spring,4.043387024325322,10.10141803497181,40.02791499497235
2011,NOx,Annual,17.91316502175896,20.347470982142998,88.03632174966415
2011,NOx,Autumn,13.111992579446328,8.377936464793914,156.50623079497018
2011,NOx,Spring,3.0897882115930715,10.10141803497181,30.587667997661423
2012,NOx,Annual,15.750650401084307,20.347470982142998,77.40839347999132
2012,NOx,Autumn,1.5340575195740689,8.377936464793914,18.310684570365797
2012,NOx,Spring,11.873490328626078,10.10141803497181,117.54280723279871
2013,NOx,Annual,12.495267977410784,20.347470982142998,61.409439966159276
2013,NOx,Autumn,7.6769331832918475,8.377936464793914,91.632745313266
2013,NOx,Spring,4.084458288699335,10.10141803497181,40.43450409198647
2014,NOx,Annual,16.87930882909523,20.347470982142998,82.95531589114226
2014,NOx,Autumn,9.194211572748554,8.377936464793914,109.7431522832003
2014,NOx,Spring,5.536185663731312,10.10141803497181,54.80602470430046
2015,NOx,Annual,31.301156200785613,20.347470982142998,153.83315316314054
2015,NOx,Autumn,14.369735351620538,8.377936464793914,171.5187911964431
2015,NOx,Spring,14.773282438246898,10.10141803497181,146.24958978136308
2016,NOx,Annual,20.938003224563623,20.347470982142998,102.902239019969
2016,NOx,Autumn,7.070862737549152,8.377936464793914,84.39861972291868
2016,NOx,Spring,11.507839912172116,10.10141803497181,113.92301429691531
2017,NOx,Annual,24.72043925991842,20.347470982142998,121.49145847959757
2017,NOx,Autumn,10.421818423979316,8.377936464793914,124.39600691380606
2017,NOx,Spring,12.833251578355114,10.10141803497181,127.04405989263594
2018,NOx,Annual,18.52769760620895,20.347470982142998,91.05651322697014
2018,NOx,Autumn,6.934454193874914,8.377936464793914,82.77043187203846
2018,NOx,Spring,9.500041021910755,10.10141803497181,94.04660800118315
2019,NOx,Annual,24.65547601340275,20.347470982142998,121.17218908944739
2019,NOx,Autumn,6.2976471329161035,8.377936464793914,75.16943055584532
2019,NOx,Spring,11.039315032272313,10.10141803497181,109.28480530212134
2020,NOx,Annual,15.729811160594583,20.347470982142998,77.3059766218569
2020,NOx,Autumn,3.756675580768361,8.377936464793914,44.84010587278631
2020,NOx,Spring,10.530289074397341,10.10141803497181,104.24565182770134
2021,NOx,Annual,12.497581383189063,20.347470982142998,61.42080946647855
2021,NOx,Autumn,3.452746519586237,8.377936464793914,41.212374122142144
2021,NOx,Spring,7.926845938212988,10.10141803497181,78.47260563585922
